epoch,train_loss,val_loss,val_mae,val_rmse
1,0.1368815445699648,0.38715912720866397,0.4415152947157385,0.5642577748685853
2,0.05743000572060939,0.36555922904372673,0.4255217112073314,0.5483417087781216
3,0.04675913171039271,0.34090354529691214,0.40402384325811375,0.5237485928061968
4,0.04932766643531145,0.3448685962834042,0.4063413405992736,0.5283194759317557
5,0.03704615908889262,0.35083003949186053,0.41057807015660824,0.5345156441660279
