epoch,train_loss,val_loss,val_mae,val_rmse
1,0.19756276181374804,0.35573209308170406,0.42444742370369043,0.5525003444606486
2,0.11415995104775208,0.37363921294949004,0.4276995581554304,0.5553679343020584
3,0.09349694712955786,0.4236805253008916,0.44607843132047087,0.580042896443863
4,0.08189331604315533,0.3918244618247521,0.42215462050214664,0.5587614223485725
5,0.07319370508410138,0.4437884302787505,0.45264815070784975,0.5930756434976879
