epoch,train_loss,val_loss,val_mae,val_rmse
1,0.1899352109265051,0.6266910331169961,0.6128376131277768,0.7403952385122164
2,0.1286806581502265,0.5557353347708429,0.5678360065004184,0.6972424407750604
3,0.11515432207104777,0.688353791546428,0.6346752253141751,0.7650444330443249
4,0.10672002599162106,0.739043255274017,0.6537853953687888,0.7966349534496574
5,0.10191862923912776,0.6911810819338523,0.6453778666356278,0.7830981270163018
